time (sec),ch1,ch2,ch3,ch4,ch5,ch6
20.1919467,2.400157312,14.16803157,0.310120431,16.57884398,18.23353004,8.663030528
20.24587618,0.014289264,10.0883269,0.001535994,17.73869872,19.79733444,10.57656764
20.25617615,0.030640854,9.599552614,0.003067032,16.09185635,17.72128033,10.42691599
20.30760195,2.661223643,6.936962759,0.296376379,16.61218416,16.62974355,10.51068757
20.34003227,5.291046691,5.147245246,0.746916225,14.98193459,16.86915398,11.02623297
20.3659946,9.392779057,3.483794341,1.10130533,14.19826071,17.17259256,13.25664786
20.40078997,14.18106685,1.817692181,2.15400436,14.00106193,15.70365082,13.65000318
20.41499118,15.75958753,1.480563044,2.110461754,12.85244798,16.85187422,13.55109281
20.45009691,16.6773701,0.487727672,3.648029986,10.74266819,14.83992155,14.17713626
20.45700468,18.97840266,0.37854392,3.624584489,12.33794145,15.69360029,13.38871311
20.50103617,18.91560652,0.000205669,5.031839545,9.394086536,14.54325409,16.76122982
20.55229099,18.53832412,0.52103838,6.783045495,9.038881014,12.20707868,16.54142026
20.57512882,16.94527819,1.187662879,8.733175137,7.173216247,10.70604179,17.32365551
20.59256367,14.58285887,1.775326299,8.405901304,7.67627852,11.65568564,16.1714501
20.63817599,8.889251565,3.726616709,10.23989611,6.30450912,10.01578431,18.37802641
20.6649452,4.856217234,4.8114193,11.44334388,5.611840588,9.3323792,18.33518275
20.71965213,0.670157486,8.492641812,13.95231544,3.963930553,7.194482108,19.22018158
20.72875396,0.354498403,9.793516641,13.68697503,3.772152046,7.337986364,17.8065445
20.78134102,0.799350615,13.10906428,17.67148439,2.188204811,5.968371045,18.91150421
20.78957784,1.203919366,12.57567489,16.42270221,2.163739763,6.612676984,21.40004542
20.82648171,4.180788665,15.99167409,17.75742423,1.542672251,5.518873865,19.93756337
20.83658745,5.753038612,14.58144397,18.05335394,1.219541648,5.497329097,21.69544792
20.87225094,9.585534959,18.35991276,20.77405888,0.880693348,4.178649395,19.08236878
20.89057386,12.35040515,18.30360786,20.49536174,0.662734957,3.625845047,22.40150826
20.94434189,18.03195602,21.77212737,20.95135413,0.159016012,2.674331144,19.66077962
20.98762637,20.37151602,21.40118026,19.26977204,0.007237117,2.342260932,19.1926458
21.01426357,20.77701017,20.95533896,21.22635541,0.010833135,1.844059293,21.25855074
21.06386972,19.26911294,18.86132234,21.91220627,0.204420151,1.078967384,21.66007613
21.08621768,15.67171279,19.15324993,19.02185892,0.389923895,0.921798888,19.94625923
21.13733392,9.430598329,19.16373758,18.80211175,1.029451974,0.449940288,21.30080701
21.18366223,3.748983385,15.17115198,17.88107544,1.707714721,0.151391633,21.87653772
21.20065066,1.845650127,14.36966364,18.32183548,1.869189338,0.074605659,21.03512368
21.21076106,1.36166167,12.97259368,17.61417149,2.262231315,0.056219217,20.90670413
21.23065204,0.286276246,11.35910367,16.22943941,2.460383277,0.012262698,21.37176115
21.28549622,1.077965868,7.842807829,15.89544185,3.821277211,0.043905789,17.53413326
21.32552923,4.522447489,5.434179767,11.57905893,5.573306227,0.174823261,19.407752
21.35505835,7.807610308,3.949879745,11.31523984,6.12844075,0.394664371,17.05310963
21.37261349,10.27313849,3.104877376,10.53417205,6.746060302,0.494944078,19.61400225
21.40257848,13.93211048,1.839299567,10.40777899,7.869112472,0.851687072,17.08537419
21.441043,19.94036242,0.766829001,7.85927694,8.954292798,1.11035289,18.77041484
21.45162858,18.8688665,0.495936757,7.496387327,9.701384654,1.354177017,18.27934267
21.48665052,20.54773172,0.041033167,5.662542243,10.97658846,1.885971477,17.70422593
21.49617887,22.64521193,0.003178113,5.75522855,10.86397313,2.004328856,17.04223005
21.51651556,22.6348462,0.054998473,4.515985725,12.170016,2.489887234,16.58617463
21.55409039,17.92967264,0.618320449,3.231623311,12.16856384,2.999893912,13.79162891
21.55964411,18.5934587,0.821883401,2.964431875,12.58418988,3.159294225,15.80938326
21.61103725,13.67135793,2.423404626,1.741583577,15.7231233,4.363939161,13.22178616
21.63028426,9.582732769,3.365666069,1.269385459,14.68390686,4.687007562,14.53657495
21.68157017,3.940737254,6.724155768,0.429511942,16.98224569,5.227016759,12.70317512
21.72306322,0.579731566,9.532616521,0.063392094,19.46179371,7.125868108,12.37494267
21.77514094,0.579725649,13.69713705,0.056821376,20.52792313,8.78442949,9.940300404
21.78301772,0.995668348,12.36025754,0.113353891,19.59160768,8.810897886,9.927551262
21.83512029,6.098915694,17.35345182,0.65748311,21.89412835,9.584698142,8.472090218
21.86141046,9.583970962,18.06314133,1.239481082,18.76208358,9.549010082,7.827465796
21.88415057,11.23736801,20.7091942,1.726498555,19.82971152,11.14905544,8.202484539
21.91501728,15.12548067,21.69049201,2.650976694,23.45753687,12.06307897,7.343730747
21.95227341,21.25198737,20.98601603,3.609974767,21.94200451,12.2864003,6.065081266
21.97808995,23.08575348,22.28784125,4.545286534,21.49112025,15.08544692,6.369333778
22.01017669,21.73285529,20.42943144,5.54348677,23.23780195,13.68444923,5.213716289
22.04432366,19.27473806,20.25702258,7.726534787,23.72588525,14.49873689,5.059428706
22.06948478,19.10721793,20.99011589,8.142151461,22.09813399,15.85590056,3.774216798
22.0845987,15.03502421,21.1872318,10.07514071,20.70760425,17.20514758,3.773137839
22.10146694,13.65997724,20.35451052,10.63482473,19.84617478,17.62813504,3.687625798
22.1477035,7.535207583,16.9956815,11.99814541,20.64350186,19.43502139,2.95120467
22.18601561,3.089018789,15.28305761,14.45018087,21.03377808,17.39299007,2.194841861
22.19628558,2.451237918,15.56571561,15.29761233,20.88803828,18.15931986,2.322529121
22.2102401,1.367520321,13.71248838,15.88326154,19.54843371,19.64257554,2.112298853
22.25168277,0.002650335,10.51965147,16.97651328,17.97701053,18.8401909,1.424543361
22.28755803,1.268381078,9.029652397,18.29572094,18.97353128,22.73585271,1.116490415
22.34138294,7.243356794,4.780974521,20.40544446,17.89992312,20.17106975,0.558245748
22.36994682,11.38818224,3.565369547,19.7035904,15.72188439,20.91581632,0.372925431
22.38394089,12.10516135,2.980849972,20.9261283,15.89974572,21.63085669,0.297094312
22.43692558,19.24464744,0.786743608,24.03726945,14.75836731,24.08425389,0.105539619
22.44456274,19.02320743,0.672207422,22.76316191,12.44058738,21.83524256,0.068446801
22.49422357,21.49020379,0.007793282,23.98986437,11.02921039,22.11482745,0.000840553
22.54648723,21.71601174,0.501598447,24.53297257,8.86689707,20.52097802,0.055605359
22.59436553,16.81397525,1.879156842,19.84958578,7.366860299,21.47154692,0.233059832
22.61459734,13.56054882,2.823086046,20.4192726,7.107092466,19.98941727,0.356534621
22.65106689,7.225010215,4.892000567,18.77164227,6.642323471,21.6720299,0.515236553
22.68879061,3.456873988,7.58185953,20.35861037,4.709493727,21.11498047,0.833957659
22.69943208,2.311406578,7.518595803,19.55936405,4.409062574,20.49827922,0.973720286
22.73441598,0.204087872,10.34255179,18.34784238,3.961414526,21.28220821,1.233828602
22.75212324,0.004116519,11.07952374,18.49444076,3.316093864,20.90487976,1.663617568
22.78018496,0.833739907,14.2150193,16.07036231,2.527311508,20.32050022,1.901196592
22.78869612,1.405221728,14.93895467,16.96439027,2.270940969,21.59411609,2.193509398
22.84015671,7.115895202,18.24048239,13.9338057,1.326591362,19.40906287,2.528901108
22.87037374,11.29094738,19.97366784,11.31753675,0.843946245,19.77824109,3.403377441
22.91755033,16.51613974,23.32222562,10.13632815,0.365324344,17.13854893,3.973746304
22.96750652,22.22831863,21.96086873,7.346919402,0.060349629,15.04360605,5.423168235
23.00359152,23.96801028,22.96819432,5.190005857,0.000782071,15.31616795,5.774895369
23.02812952,22.568816,22.7848496,4.99523586,0.045090495,15.18561172,5.881088915
23.06329714,19.51229322,22.97362101,3.051284066,0.222411334,12.13574968,7.069934768
23.06830771,20.6091808,20.82599063,3.176418341,0.27441188,13.22871379,7.890785859
23.10518955,13.23293001,19.85590233,2.011212015,0.619501508,10.99812973,8.855311741
23.15114392,7.812399568,19.41509106,1.045886088,1.372816761,11.0469874,8.279449083
23.17970952,4.261805142,15.75322632,0.48401576,1.663011525,10.78031796,9.965232023
23.1920192,2.952209798,15.18469366,0.34971994,1.907896165,9.407791529,11.09732812
23.22167739,0.706125598,14.43785122,0.082801194,2.595254913,9.003005241,10.48416033
23.243377,0.039192387,11.92340384,0.004667518,3.376402031,8.446014358,10.87048396
23.2717243,0.438587344,9.391915033,0.046336812,3.744430955,7.956160438,11.82506201
23.30338109,2.452550858,8.484118802,0.308321692,4.537475618,6.745086253,12.65771657
23.32824907,5.680465785,5.5600375,0.646202303,6.077896797,6.302344095,13.3315902
23.3601356,9.905738976,4.16071055,1.266524026,7.052704784,5.06435934,15.47741978
23.39279152,14.13220254,2.719185318,2.12274268,7.337261052,4.771083711,13.98746256
23.44567951,20.12840478,0.71205481,3.971364261,9.071701058,2.942435992,17.02815209
23.46256736,22.38702806,0.294480048,4.503754074,11.12198202,2.932725368,15.15783438
23.49563051,23.42912057,0.004436448,5.737715631,12.22497401,2.388874547,18.01597781
23.54092921,23.17675531,0.39411509,8.111222878,14.25298104,1.436793762,18.79024487
23.55731256,21.91810946,0.826777018,9.309223822,14.22900224,1.448257689,18.76079127
23.58734054,17.05041337,1.572919312,9.268570799,14.90514807,0.907452957,20.49135036
23.62991629,11.13516753,3.848725169,12.38428124,18.04070446,0.536825771,21.76040644
23.65844015,6.52492956,5.780738339,13.76852323,18.49989169,0.32202092,20.18469825
23.69993086,2.211595057,7.656159828,14.85519218,17.68816384,0.095048614,23.07317278
23.73080251,0.346754285,10.77859678,16.59643438,18.72207041,0.014524642,21.92674006
23.73935764,0.09548232,10.98185918,17.08428378,20.37279295,0.003926983,19.86780065
23.75597748,0.035769994,13.42599567,16.54576544,21.44145968,0.0012824,23.36088287
23.77290549,0.442963833,14.83408219,19.34949126,21.48785986,0.020695552,21.85955731
23.78680787,1.34637636,15.94327917,19.13485801,22.53132189,0.050641085,22.32494594
23.83470191,5.765647871,18.69936485,22.87295559,22.75007424,0.28107317,24.41647642
23.86230475,11.02576674,19.85488616,22.78361778,20.63557915,0.487867825,25.20080004
23.87455743,12.84814033,18.90627443,21.77736855,24.7549798,0.630334574,22.05162655
23.88762978,15.12311256,22.94860439,23.03270712,24.06863841,0.69726077,21.27659263
23.91630998,19.53193367,23.85618088,23.7407089,24.37608967,1.043280523,24.61944347
23.94905004,20.64937205,25.47750725,23.64411214,24.79006224,1.59028048,24.23444474
23.96767807,21.342464,21.36676535,24.52751328,22.69928535,1.817307792,22.0978954
24.00109272,25.16549275,25.67432722,22.43798874,26.14823148,2.369013612,25.36814769
24.02476704,22.4897239,22.3507819,24.40868646,25.93868466,2.90029525,25.34455723
24.06695454,21.53895547,24.82859491,22.37462053,23.51206354,3.760617763,21.70963873
24.07844635,17.91406786,24.15630347,23.41349282,24.69724756,3.888669406,22.34303043
24.09569912,17.43264297,20.82655672,23.7263014,25.89458535,4.21336656,21.75733558
24.11003851,13.62430827,20.49439225,25.13492968,24.48955007,5.06163186,21.48003017
24.11632421,14.18137886,19.37696802,22.74916021,25.57966845,4.856607875,22.18616486
24.16843845,6.184076115,19.6853875,20.6311965,21.48077902,5.925137789,24.92322004
24.20070531,2.220144258,15.11623953,21.75674238,23.24731206,7.110338865,24.84591177
24.22383576,0.617089683,13.26503176,19.4672346,23.32824474,6.924519184,21.83976678
24.27488042,0.567213246,11.20559746,16.25786628,21.07544185,9.376782621,20.15429957
24.30100313,2.257027955,7.679144748,14.69532967,17.92930624,9.424959137,21.41174622
24.30964644,3.399753423,7.234580983,16.70404155,19.67846323,10.66226097,20.86042895
24.33653507,6.078448228,5.769414789,15.29442717,17.40630218,10.87423383,20.36979288
24.35281688,8.164455607,5.140806419,12.66484831,16.58429566,12.36709258,21.78919225
24.38539878,14.93962036,3.204365141,12.16761734,17.66786844,11.52699831,19.41656902
24.44007481,22.26147255,0.92693924,9.170821844,13.31869113,14.03514437,19.71031266
24.49179676,25.13848965,0.015684071,7.051088711,13.79913998,17.18749662,18.52861379
24.5299387,24.69015931,0.233451558,4.900017457,10.63481631,17.95855258,16.57470225
24.55118572,21.02029539,0.569343213,3.951180485,10.87331676,17.14064281,16.32538788
24.58989671,17.99151945,1.90207013,2.743703467,8.98735783,17.16213819,17.83295711
24.63994063,10.4394079,4.382441582,1.370107705,6.613633519,21.565246,13.88527277
24.69434639,2.801172979,7.580379091,0.313448011,4.992443907,23.25528799,15.0998242
24.73170669,0.295372837,11.41089375,0.038732163,3.963169872,23.54692995,12.98206731
24.78114902,1.010811212,13.4501414,0.10009627,2.821522127,22.81070788,11.36978463
24.80237116,2.756306203,14.9046597,0.311479834,2.296982801,22.20624451,11.21144287
24.82009122,4.423242937,19.01114504,0.574646342,1.928331589,21.29299903,10.382401
24.86429476,10.56445976,22.29153063,1.500962378,1.204938813,22.0395127,9.491005066
24.87357755,12.74086008,23.23873712,1.682640574,0.949898554,24.35529733,9.255503133
24.92477532,18.65138966,24.53298791,2.937022058,0.343390214,22.95074395,7.908759759
24.93180768,22.03064383,24.98265542,3.399707551,0.312104553,22.76848393,8.282297192
24.94684508,21.59905516,24.31490898,4.094369698,0.157874053,22.95779775,7.646337719
24.95720658,21.87129538,25.95552839,4.72168506,0.104506433,23.03309895,6.78804086
24.99444848,23.69989106,26.34529344,6.035799744,0.001747606,24.534512,6.015292161
25.02667631,22.74015873,26.90063912,6.7609759,0.047552096,26.10955555,5.518580446
25.03774464,23.94258009,25.75653586,7.761943416,0.096403678,26.98924446,5.267424662
25.04520334,24.10587591,24.42040057,8.468514129,0.130299635,26.26868899,5.219881478
25.06463232,19.90173183,26.23547828,9.615540913,0.25142356,23.85939393,5.246162893
25.10277282,16.54976766,24.50431123,10.61950407,0.588471782,26.44158839,4.076068634
25.14602558,8.968854177,18.96164582,12.84957275,1.361174242,22.78250843,3.489991823
25.1810824,4.685175902,18.21593497,16.04280529,2.023342663,21.65932872,2.578236266
25.19322709,3.267307076,16.50403071,15.27737946,2.050662608,24.46937776,2.341475211
25.23242928,0.276185562,13.54294376,16.44237024,3.184810876,20.87600766,2.03034291
35.26826491,0.468523476,14.79246714,0.047536551,6.47043687,32.67261529,19.42882281
35.30315014,3.680991986,12.33805814,0.461896448,8.041856372,28.76772163,20.4053875
35.31066353,4.984066699,11.55833736,0.590578574,8.366887961,32.43905904,20.68022461
35.34313827,10.34241401,7.498588639,1.364754747,9.478545082,30.76095105,20.55467191
35.36970932,15.75873298,5.98225166,2.266453974,11.50149397,28.02463547,19.87641586
35.40414015,25.38800856,2.819910957,3.225726199,12.50058078,27.98211555,24.54128148
35.43020693,27.9793228,1.518699207,4.456742224,15.12668667,24.16312026,26.20816293
35.45364417,34.70522999,0.817878765,5.732445925,13.80620825,27.61737519,26.6389497
35.4804555,37.8676511,0.123702579,7.885960317,16.21476263,25.97645256,23.74321745
35.5342674,37.16024653,0.414293824,12.27071595,19.1136637,21.07467451,28.12530943
35.5817308,25.7787446,2.476435734,14.64737513,22.15465588,20.75464308,27.68703069
35.62396792,17.51602192,5.636282341,18.89311574,23.45206048,17.03241399,28.93578516
35.66897898,8.507268259,8.287823518,21.318551,28.65880256,16.58062194,29.6346938
35.72035251,1.126772837,15.47285632,26.1308508,27.8398913,14.87973256,31.09246705
35.76135712,0.182927498,17.49123582,26.29587611,32.02131544,12.60066792,36.57949435
35.79485628,2.585590269,22.2415329,28.89582212,33.84037338,9.930908841,34.50870176
35.84455437,12.25915384,29.41414578,31.67481108,32.08816818,7.990146925,35.53053237
35.89166317,21.84481744,30.85641875,33.84290051,37.53375382,6.437964237,34.68043713
35.91553368,25.75602071,31.26319206,34.03580351,34.8536823,6.06183947,35.67633887
35.94354011,33.32785049,34.93446278,36.38802736,37.26268487,5.021659362,35.70485939
35.99830597,35.98535064,39.22797074,33.97999589,35.81707335,3.38124816,34.27446607
36.03778513,31.79532714,35.19500122,35.87758223,35.79540488,2.389073119,36.5555143
36.08977053,25.22728117,31.67839965,32.70476368,31.92608776,1.392969839,33.69743658
36.14319316,15.15167956,30.88098302,30.68815525,34.30780464,0.651793268,37.53641276
36.15124259,13.1714571,27.29047921,32.85680825,35.40663954,0.511697907,32.70794018
36.20148862,2.945916647,24.56691936,30.13162838,34.06397325,0.134165735,31.76944079
36.22487713,0.913025671,21.3532217,25.98670007,33.7432931,0.036181269,35.81488804
36.24531374,0.030201732,18.998869,26.60632212,33.67100491,0.001372012,35.64298816
36.26007083,0.132037539,16.99215211,26.21779289,30.37867823,0.005599306,33.31334301
36.28808701,2.00393539,12.78033644,26.20867866,27.23997942,0.074960053,30.72293471
36.30910659,5.22918483,11.03963502,20.79372755,30.27199282,0.2073668,33.19302206
36.33047297,8.949943777,10.13686899,22.64505763,27.97566169,0.365293992,33.77534131
36.34361069,11.52013341,8.228290816,19.81656378,25.85280286,0.549829019,29.11796975
36.39258972,23.30748678,4.29323381,16.3314344,25.35389739,1.186635872,28.4502592
36.43982191,32.73789789,1.368553801,13.89559688,23.09150814,2.185454205,29.31400435
36.48451165,32.65617519,0.086884846,9.840327663,19.1083347,3.257128699,28.62003468
36.52756526,38.41039118,0.269593653,6.671556965,16.28307938,3.873561434,25.133087
36.55336305,30.64765479,1.100299117,5.645963164,15.1102594,5.439496135,23.40157552
36.60177086,23.92031933,3.458963983,3.305925855,12.7694679,6.263608655,25.07908295
36.65109973,13.21147345,6.922501111,1.562054097,10.8994431,7.968166185,20.66077791
36.70056217,3.68042811,12.17280735,0.392967292,7.46077872,10.35673669,18.38147926
36.72650333,0.748197815,15.68798721,0.097094023,5.827768982,11.21817928,20.14812218
36.73488241,0.348376877,16.61791143,0.039746075,5.68889347,12.62880624,18.61440389
36.74609385,0.024283365,17.7268476,0.002371143,5.318019482,11.45615347,18.03296554
36.76650181,0.423204302,18.41533261,0.043993712,4.636568101,14.12977568,16.61314126
36.77277976,0.772045329,22.99029812,0.083078903,4.555473235,13.69673654,19.19973219
36.79515519,2.924923203,24.19268088,0.299021577,3.810472049,14.21632192,16.67952039
36.80677942,4.731873627,26.7217379,0.482513173,3.020645043,14.44394578,17.58221728
36.84498892,11.99137335,31.10762367,1.382638841,2.176846272,15.35567717,14.19805318
36.87992777,17.77073263,29.46847876,2.680544456,1.321829389,17.88679019,13.42403367
36.88609912,19.17270834,29.3403306,3.13435702,1.07880527,17.607069,12.1221893
36.92288848,31.46330182,35.51519,5.042253736,0.496072942,20.51992004,12.49909512
36.94152396,35.13830107,34.24548885,5.467335186,0.339432541,22.98656531,11.69323392
36.95638556,31.8923546,36.8924847,7.087443948,0.171559623,21.73236488,10.06357537
36.98517641,40.24560344,39.7414028,8.287443198,0.021837748,22.27136656,9.088900582
36.99764223,39.09212305,34.74270579,8.95353178,0.000543229,25.34430704,9.087187971
37.04624679,34.60918742,37.29354446,12.87425855,0.185891878,24.43027614,7.91826911
37.05777054,33.18696111,38.29611013,12.43048428,0.278020886,28.89955767,7.128855417
37.07843823,28.41914793,34.09627903,14.69619043,0.520506068,29.66057318,6.680137373
37.1185926,21.90422986,34.57001492,17.80321884,1.26491859,31.89591029,5.649735279
37.13277807,18.26668833,29.20466018,17.32026101,1.547684623,28.89099439,4.909320817
37.1586332,10.39326036,31.53510322,19.16707326,2.479678512,30.25318967,4.931384608
37.19840922,3.741779557,22.09079221,22.35216248,3.380051387,30.65874803,3.508720702
37.22928874,0.614545034,19.6776618,25.23604257,4.810298723,30.29052088,2.935052264
37.2764296,1.088178166,14.62761835,27.52377291,7.12723231,34.32956908,1.813831997
37.30046939,3.569037964,12.10237651,31.94621796,7.719415826,35.1403896,1.557229743
37.32827647,8.683669333,9.374436444,29.68083209,8.683926557,37.42265896,1.217394441
37.3491413,13.2066878,7.186147279,35.79650882,10.80683472,38.42008786,0.889173757
37.37510777,18.09019062,5.066744574,35.66153542,10.79836251,33.81023949,0.581686948
37.40542739,23.7538505,3.47039653,36.89171613,12.52600506,39.04770591,0.368635246
37.44177377,32.56171275,1.154299944,38.61968826,13.89130583,39.99917639,0.132819525
37.4580807,34.96500471,0.704446137,34.54946366,14.71590872,35.57292428,0.070757771
37.47396799,37.62208071,0.230246605,39.04876343,18.76563488,36.38909604,0.029924367
37.51047172,34.19159128,0.041213959,33.87195101,20.26791374,40.41600702,0.004679212
37.54750672,37.51600042,0.811571262,34.67827755,20.95272261,36.33301533,0.088298712
37.55795048,30.73627471,1.344355183,34.58057762,23.86745534,35.5985497,0.146089594
37.57472684,29.28799298,2.113602917,37.30709193,21.16232488,34.53591872,0.213532391
37.62746119,17.96015068,5.543557404,36.34055357,26.68865275,34.74132475,0.73085486
37.68194877,6.096713617,11.18478753,31.69730143,30.53977191,32.62022311,1.478900615
37.68727908,6.074830458,10.81818406,32.99222819,29.52844812,34.2532862,1.333592141
37.72952013,0.582443677,17.11523991,31.66133637,32.09959617,34.31554148,2.227167471
37.77868571,1.100027884,23.23827335,27.84583385,35.42463183,31.88796741,3.012810838
37.82553135,7.341568174,27.97826225,22.21600466,32.92678321,29.67377641,4.493598496
37.87160464,18.53935145,31.2667064,20.99571242,36.36171281,32.18004139,5.923125857
37.89647106,21.83040229,37.30988111,18.88570329,35.88690672,27.5875501,5.965391408
37.90958932,28.95634819,31.87974773,15.6489319,36.51937938,26.91961642,6.640309774
37.94183917,32.53305011,35.74413953,13.4487497,40.94700541,27.30985414,6.98362575
37.9784346,39.89938347,39.4300625,10.89537114,37.68030889,23.26359532,8.691107152
37.99957298,37.71053918,36.27287516,10.33050529,37.10629644,26.59083368,9.421006377
38.03212614,38.65667195,41.40008115,6.668616831,35.61793605,21.30139518,10.70857743
38.08111423,31.29425462,37.38897279,4.940814026,36.43916828,22.42407415,13.50767893
38.12000208,22.26704446,34.80670861,2.981757398,33.49191179,19.78136606,15.27358616
38.15060324,12.74724156,28.5924088,1.774572473,37.41190833,16.16035759,14.5198803
38.17295267,8.090727162,26.82264835,0.975699415,34.56698616,18.22787686,17.23217301
38.22667395,0.797803168,23.79151057,0.099427043,31.70472757,15.34523835,17.0654063
38.28165437,1.374281171,13.96862046,0.165797648,31.70295996,12.79918851,20.90206626
38.3107202,4.801719926,11.75009573,0.566836184,31.95869698,11.36394209,22.30901951
38.33083671,8.946647411,9.592222788,1.065930744,28.02327084,9.302430133,23.0676325
38.34065642,10.37016801,9.18582524,1.287274774,27.40736695,8.367191941,23.95977649
38.39272259,22.11078011,4.22636124,3.138391606,27.01502571,7.94523681,23.23534306
38.44330879,34.06925186,1.15479867,5.657032385,23.72587921,5.339554559,24.35934121
38.4756145,38.15863101,0.224019965,8.680412808,22.33572167,4.56215075,30.09970373
38.48311357,39.91439587,0.10843289,8.290377625,20.44267976,4.246678503,31.01103695
38.49644225,41.57125546,0.00494322,10.04650862,18.38684608,3.985819578,26.98380307
38.53459303,35.845525,0.465666618,11.98387954,15.68848571,2.703046362,29.65294041
38.54500747,34.97962927,0.747377626,13.67429642,18.07107548,2.479106135,32.63158472
38.57656099,32.54548186,2.027679459,13.97396613,16.11909277,1.742701507,31.81783042
38.59246159,24.43326507,3.194375769,16.93830642,14.48826724,1.467478667,29.26696808
38.63524013,15.85055427,7.047138087,19.77477085,12.35512133,0.782755232,34.55853639
38.67096126,9.274946737,10.81803331,20.9438395,8.556039608,0.398671565,32.22999073
38.7114917,2.035819645,16.04052648,27.96951225,6.696200848,0.084629815,35.88766025
38.74908316,0.001288829,20.03442227,26.98167632,5.93411585,4.71621E-05,35.82997411
38.77150744,0.691701525,20.30644,31.93727681,4.655541619,0.029943533,39.36081221
38.78243949,1.515264108,21.00511718,29.23580559,4.122779735,0.061712131,38.06514543
38.80020595,3.590003479,23.62353597,31.99894246,3.867459624,0.167357608,36.21235468
38.8463957,12.49882893,32.43296231,35.70273475,2.090284017,0.557144244,36.21794803
38.86376902,16.1872392,33.4810015,38.4468705,1.716052614,0.766749591,40.48947202
38.88092319,20.08769509,33.94874936,33.14313847,1.411519769,1.098690816,38.268119
38.91342251,30.12736756,36.30457481,38.7061209,0.735411956,1.583044157,41.36973309
38.95279722,32.88137821,40.01530142,37.6687714,0.206943409,2.608221427,39.62857835
38.9866677,37.59300051,41.77893037,42.20191328,0.018151951,3.363353388,35.68681775
39.01979761,36.07998546,38.53761799,37.95575591,0.037362718,4.277581684,36.43858553
39.06458165,34.27504064,38.78601267,38.16140323,0.431853732,5.77842811,36.27634654
39.07839578,33.34059476,37.96288485,38.96881175,0.535861562,6.132307796,42.10056691
39.10319061,24.80198625,34.10362566,40.34148349,0.937158688,7.12692862,41.03370486
39.14468743,15.29650003,30.46357123,32.66204324,1.941908638,9.165675429,41.44617892
39.19814715,3.873165091,23.9355035,33.40142046,3.809911392,10.90673105,37.6930878
39.20610946,3.07664753,24.70599281,30.86891468,4.026386373,12.50805136,37.96591333
39.22414444,1.092802861,24.826355,32.17192709,4.480435674,11.80796081,35.45402852
39.24947419,0.000418611,21.50965957,27.9622523,5.253284307,13.61351077,38.885028
39.29850857,3.480509049,12.71360958,26.4906942,7.959602089,16.76219187,36.27282465
39.33175598,10.26755583,10.32849088,24.51664034,9.626044629,18.46511839,35.45070093
39.34046236,10.91406327,8.5829466,23.54008876,10.4410545,16.75589208,37.3914956
39.37985306,19.3331471,5.446915529,19.57180165,11.55069468,19.09869446,35.61092698
39.42775641,30.45374988,1.797344624,14.07326043,16.14469006,23.63053031,31.98760455
39.47417037,39.22275488,0.252237449,10.99241338,18.05810712,26.06025001,29.65259076
39.52248648,36.29051573,0.194628904,9.042756946,20.59760082,27.08247702,31.55972853
39.57291106,32.11028037,1.893290112,5.276572404,25.6350362,26.89292056,25.79275833
39.58786078,30.97636619,3.047309943,4.207601978,25.8483942,32.16219801,28.40138121
39.62262094,19.27872982,5.788600116,2.900548892,26.98800832,31.3900744,23.08439193
39.6373672,16.5692676,6.366231614,2.126552913,29.3873128,34.58596177,22.3188265
39.64673208,13.48746507,7.418829288,1.696360436,28.70840622,29.86354254,26.05482774
39.6841517,6.239050264,11.50383165,0.815846326,27.84803993,36.75297252,21.00615886
39.69735166,4.31567348,12.70891294,0.46430948,30.80491324,35.27950501,24.05349928
39.71027268,2.295968783,15.56831923,0.273337327,34.99892563,32.08532841,21.11050741
39.7158599,1.644316593,14.97188586,0.184420559,35.54043025,34.57094959,22.95365645
39.76310528,0.244488976,19.37620802,0.031543646,36.23114984,32.88712268,20.54742194
39.80825714,4.77627237,29.3095544,0.625023588,36.98914349,41.09946527,16.76841632
39.82440552,8.587197274,27.70806459,0.901871998,37.30766405,38.47127001,16.35663581
39.86144382,15.40608611,30.67135274,2.164272181,40.8596994,40.78286056,16.53986006
39.88818194,22.71294892,33.40115727,2.932667723,34.96242801,35.9066674,13.33196863
39.89811286,25.42531651,35.40571131,3.508367973,37.1244348,36.63174007,13.12714723
39.94650223,36.84130464,36.06259071,7.025681378,43.10026303,41.17140243,11.60316887
39.97853717,41.57966053,40.01058557,8.344674629,39.53113158,43.3557787,10.2812261
40.02116097,40.56897634,41.54570949,12.39278415,39.40375842,41.01716666,9.884836224
40.07236988,31.14836533,41.38134665,14.94938315,38.1907421,38.69707178,8.105870745
40.11080875,23.23096547,38.85224919,19.15751287,39.82938191,42.62397626,6.688690679
40.12175964,21.94401049,31.89835174,21.47200579,40.98768559,38.91315623,6.14188189
40.15596213,12.14374856,29.66434815,23.50320519,36.09875482,39.66147379,5.18342424
40.18236831,7.370289323,28.62192597,26.11233567,40.40302076,41.25535707,4.621379784
40.23097276,0.603210155,20.96549114,28.94497651,37.98641249,36.57654657,3.128938059
40.23722407,0.253218088,21.22940361,31.25497711,37.25787178,34.2848293,2.930839423
40.28516511,1.824800417,14.72281716,31.94208513,35.56723419,35.68581406,2.110548791
40.30521628,5.106751135,12.87500341,32.24069792,29.61364056,31.38425089,1.594821576
40.32373201,7.665563732,11.77875917,33.49038863,32.55163675,35.07812373,1.291699149
